,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11,Signal Run 12,Background Run 12,Signal Run 13,Background Run 13,Signal Run 14,Background Run 14,Signal Run 15,Background Run 15,Signal Run 16,Background Run 16,Signal Run 17,Background Run 17,Signal Run 18,Background Run 18,Signal Run 19,Background Run 19,Signal Run 20,Background Run 20,Signal Run 21,Background Run 21,Signal Run 22,Background Run 22,Signal Run 23,Background Run 23,Signal Run 24,Background Run 24,Signal Run 25,Background Run 25,Signal Run 26,Background Run 26,Signal Run 27,Background Run 27,Signal Run 28,Background Run 28,Signal Run 29,Background Run 29,Signal Run 30,Background Run 30,Signal Run 31,Background Run 31,Signal Run 32,Background Run 32
10,1.435570469798658e-07,3.102105459574199,3.102529678908346,3.1873600357728256,3.1872360995524827,2.9648852630325626,2.965485766702175,2.725192059892656,2.7256438896526016,2.753788265199874,2.754136523086229,2.4874889189181233,2.488896755800211,2.3221118735963766,2.322393041076625,2.1127926571577533,2.1135039776971056,2.0155012374021686,2.016964169790464,1.936498638319625,1.9364233021824053,1.9139092363422947,1.915664205460989,1.9315839873046774,1.9323051149664638,1.9653100172411395,1.9662229835149097,1.9799713249024598,1.9804361475523529,2.459290019830388,2.460603779992362,3.303383187115033,3.3036066971686204,3.567990687198793,3.5694136435776316,4.014059169909026,4.015027986730518,3.8713991111613795,3.8737443449568616,4.117904391865855,4.119552297219478,3.9289274699530883,3.928870561605439,4.228527938557845,4.230607436223348,4.298738770169785,4.297468920221641,4.114666539627644,4.115017421703431,3.855436739358712,3.8576493545844,3.605288861930072,3.6035359491746983,3.6951805577975545,3.6965021915693868,3.5798578020417393,3.580312693748653,3.6467107729006583,3.648852923172574,3.5989667796747353,3.5976531426533884,3.6603636928602326,3.661721307786132,3.5320152988388145,3.5340987908741734,3.7591580335375765,3.7604809172115616
11,1.5691275167785235e-07,3.073291345845721,3.072713643344436,3.1881852378677524,3.1888534565361923,2.995723700983516,2.9957770483051065,2.7350755934595496,2.7360499666272045,2.7377541514166683,2.7374097662957984,2.4913845382258217,2.4918246862002515,2.3206057755198866,2.3218878641020293,2.1047580535448813,2.1073778893055235,2.019388043852635,2.0194462013066663,1.9273541711120343,1.9286785500591719,1.9242572072906952,1.9259746958440505,1.9295268622773103,1.9316617602838406,1.9563183462471307,1.9571592871637002,1.9911076392846994,1.9912550631554153,2.4356473309398936,2.4349050261916783,3.322182393351158,3.3243111739943956,3.5687367443608613,3.569354926770868,3.988150327843596,3.989027378589372,3.8934135738518862,3.893658635584975,4.175885584945449,4.176158069843497,3.943667651505438,3.940716352949749,4.135484469351349,4.135309810360219,4.3410480098067294,4.343938655476309,4.1114231988796694,4.111975665355613,3.8697157929119146,3.867660597693034,3.6244736276390968,3.6245895055440056,3.674294292658901,3.674735441152178,3.4902217905499215,3.4911098968074077,3.730505242278661,3.7315761309514177,3.5726090188151094,3.573468328021921,3.674681911465444,3.6763493049970535,3.5363293364502346,3.5405644102114033,3.716519165506482,3.7203530719965334
12,1.7026845637583893e-07,3.1176627626851654,3.119198972565683,3.171936034383721,3.1707452092747705,2.9910808386979566,2.9911435562696207,2.7137335253792134,2.7149537092847473,2.74591513308782,2.747232954266942,2.4896102028563467,2.489516376134893,2.3293305248590443,2.3293960537074363,2.1108712115007213,2.111750320493763,2.0048766583091586,2.0066816642005048,1.928340911614504,1.9297013345066505,1.92340839541432,1.9243111169336466,1.9288018609581115,1.9288076079298364,1.9711642451377998,1.9726230546241437,1.9692095044298814,1.9700157132175213,2.4401850552744406,2.4404344891857073,3.344163464463661,3.3440314070697714,3.551491408761569,3.5499430792976048,4.00056840224733,4.001764788681684,3.92322258287693,3.9224539773941185,4.105248372237716,4.104276682407326,3.9434119786941295,3.945547258599027,4.134027890330382,4.1341409578776664,4.330166699969424,4.332739694666353,4.118217524176798,4.117885444358911,3.881739866695568,3.883068123513338,3.6638617144318473,3.66535957042358,3.6603919942596637,3.6577133698409687,3.5837101982837734,3.5848601700979272,3.6688988652251893,3.668248261943291,3.569592182483959,3.5701819422878396,3.6918416452317353,3.6920266751191266,3.5365042432373297,3.537046152406912,3.74956726352969,3.750797694887594
13,1.8362416107382552e-07,3.139823991669079,3.140510700903264,3.1868892127089183,3.1865062222199407,2.982767742810097,2.982686534538387,2.7378137450492592,2.7379020746259495,2.7329704888905506,2.73339027261016,2.478680898595917,2.4791598393104275,2.332360211958133,2.3347464189780553,2.107029068490309,2.108517675392063,2.0186163802797563,2.019350438860087,1.9374546446271037,1.9383989071753964,1.9111829568699035,1.9131215811247595,1.9277103617555054,1.9289243600891595,1.9473095592733014,1.948929098322749,1.972424719676284,1.972881483900384,2.46235100147973,2.463532517456133,3.3224989783038805,3.3233812746503832,3.5330249001334857,3.534933107711282,3.966775118321996,3.9657920598368923,3.9103409972988645,3.910095810914172,4.138065549365093,4.140161224296314,3.9657907538185455,3.968709693755716,4.207693110937294,4.211008474951928,4.239440084874431,4.239719381682786,4.114444656435892,4.115957318400795,3.8420243834445746,3.8406593956070445,3.639329124772852,3.6402995008470613,3.6859941474187274,3.68517900301411,3.5857951075075514,3.586420723271594,3.6331208822750485,3.634660904171716,3.5159949770723133,3.5150657052160836,3.7060190562836883,3.706457332087282,3.5497386943184597,3.5509848037331184,3.710692479085247,3.708335626659398
14,1.9697986577181207e-07,3.148402075815893,3.1504677004147634,3.1965297537952515,3.1974443459944304,2.9711057453884226,2.9687978710685092,2.6923511085215934,2.6938575197149595,2.730535496406404,2.7310122508086314,2.4833712938284385,2.48222857028751,2.32841818311425,2.3280887904262255,2.1115175024492463,2.113554326421854,2.005971593761656,2.0065369269865174,1.9339065391176358,1.934381606494148,1.9342292472390101,1.935499529135719,1.9301331110692566,1.9296109430254942,1.9435708648848973,1.9440519291115606,1.973147908242358,1.9745578055894955,2.4699564565325165,2.4715665639587083,3.344918642191119,3.344112494468368,3.5158203061536706,3.5154163260412994,3.977447894929697,3.979482476544358,3.8942663151762855,3.89657737872633,4.1751872909417145,4.173257779352824,3.968888034886225,3.9685523944008025,4.270178410298294,4.2706796531666855,4.32892082680343,4.3288627313781225,4.139116697203121,4.140066897328319,3.8964002820237815,3.8966221677326534,3.643397646591613,3.643515398350371,3.6555465972270285,3.6580826701390206,3.5511586565572224,3.551895528344896,3.6778539569014947,3.6805645650651364,3.5465414067619068,3.548411383117859,3.6737382053213237,3.6753801739998146,3.514608304595509,3.5155534444141434,3.768359926437013,3.7697144192259344
15,2.1033557046979866e-07,3.111901109197439,3.1116975889898493,3.1787547109613588,3.1790074557854875,2.960534251499556,2.9622289417805203,2.7185966459764423,2.719954633854271,2.7121608971234026,2.7125025960560407,2.4958557319978913,2.4976401246554243,2.340607895463377,2.3425188476168564,2.106614220712886,2.1077632527333967,2.030243628639162,2.0313543055506105,1.924198050350471,1.9264916165589523,1.9341669664927439,1.9360138257253559,1.9101940919756095,1.9098209720751063,1.949156106360646,1.9503258776662769,1.9762946592202604,1.9768558696658654,2.4623162701162222,2.464198612300316,3.3256368666544893,3.326086697918782,3.5360069330536263,3.537049397326463,3.9380848851742964,3.9378843007533724,3.9408453501397656,3.9414689058634687,4.143307980403038,4.14678188697019,3.973498359098306,3.974204872253357,4.208350489945243,4.21078542924796,4.294239115468969,4.298696645825854,4.102037761173507,4.102861338375135,3.846392780968775,3.8483347219814465,3.6451162676805224,3.643096554530067,3.636933477656451,3.6375054965087164,3.595890432524,3.5967611098064416,3.6948255580581275,3.6925094344478957,3.5384101376110384,3.540199530364816,3.676945434209118,3.676971733411671,3.53072921160384,3.5294992190098244,3.761953591448779,3.7611701813264955
16,2.2369127516778524e-07,3.1188527776717394,3.1194639008489355,3.156309567961389,3.1547984701922056,2.96625712019916,2.970082026760318,2.6875602590785457,2.687968923503086,2.7155424064792086,2.7151090672873117,2.479325067218677,2.4788250125468845,2.3454645787258643,2.34645919070137,2.1018093247655756,2.102753962296408,2.033302050920497,2.0353195721818658,1.9225076729816344,1.9240057745802668,1.9299562041054763,1.931211493554717,1.915345369737214,1.917377383326794,1.9453274565292435,1.9471228422025009,1.9821685040133024,1.9818729689607382,2.497373139873696,2.497770122867858,3.308343196505997,3.3082493070841346,3.559578884010817,3.5603592955478147,3.98742002529694,3.9904602164200145,3.9602319653653613,3.9618323316998505,4.1701832709517,4.172270200863084,3.9481577920627386,3.9480247975390665,4.17806093389273,4.178845405986433,4.362982601583384,4.364576285538581,4.142663996380093,4.138211029148274,3.8399746790138103,3.8422238375179587,3.600343516364947,3.5995434278659646,3.7044306316903954,3.7045280189352123,3.59935901308144,3.5994141719716617,3.6695924079791826,3.6674557551052427,3.553749697752515,3.554273178099685,3.6943062583684485,3.69478619935912,3.5184908049257078,3.5181730932156716,3.739266173522154,3.7412149854441603
17,2.3704697986577183e-07,3.172855121158964,3.172263550175577,3.1661181490522674,3.1669852653913106,2.9890485097147472,2.9901047786304726,2.729379339710232,2.7300844140098506,2.7106188790459935,2.7112571126765848,2.487522465989645,2.488716225445088,2.340772186002184,2.341706891364402,2.100280239051403,2.10189328164291,2.029022321242109,2.0296150154045334,1.9327049720772767,1.9344068436590323,1.9531521666644942,1.9522172742120514,1.9228558061260483,1.9232128092665781,1.9565531623736394,1.95663237143269,1.9775253996308748,1.9783150547464567,2.508617903590452,2.506908222313744,3.3281134650759574,3.33121006077324,3.552188934885801,3.5545657138524263,3.953363999074544,3.9548454260676595,3.934387359500941,3.934843938427401,4.208236150460088,4.209879621436927,3.982407053714819,3.9838066472174587,4.1926790002686065,4.194544044583928,4.332670484116766,4.332328221346134,4.15079323146448,4.153635399541517,3.816089936572974,3.8161478447091635,3.597517800789459,3.597634616084428,3.674503240232548,3.6730369306174224,3.578308271036735,3.580314490294018,3.6912509474445674,3.692682524711029,3.5696278493497893,3.5691488454691136,3.720343321203417,3.72001605164355,3.542795567722051,3.543229595235604,3.7633714262931637,3.7637775306454246
18,2.504026845637584e-07,3.185459266135134,3.184389691423615,3.1468879798893474,3.1457913565678615,2.972970784787252,2.973392942488942,2.700346920804097,2.7015231897799414,2.714284302945377,2.713890380786119,2.4874224536653737,2.4872824632670305,2.3262529243791876,2.3267043167175596,2.090665262175488,2.0910578097052603,2.0087963851567086,2.0099304248572984,1.92979191302444,1.931077062173743,1.9462863361311982,1.9479469164495284,1.9265709499344004,1.9278073741935968,1.9779311903762347,1.9781944294730074,1.9639009319658922,1.965265727508227,2.4977508180598615,2.498843817271391,3.3413286063574925,3.3425256784686397,3.5246627692656767,3.5247674650913594,3.929921208768346,3.9301596487242247,3.8786673289784956,3.880601336310442,4.166508705177362,4.166239530498173,3.9180254047020515,3.9187103033854305,4.07472655941409,4.074119995740114,4.372151822334468,4.372032382345923,4.083114094671143,4.086262855147773,3.808813114695427,3.8069224607559997,3.5920817079743115,3.5927826602540676,3.6632185510555546,3.6661454857024762,3.590598207361314,3.5933573528088907,3.713754594300245,3.715006889250258,3.5411279924780525,3.5420419603414426,3.6450598145066486,3.646129327539877,3.536818575774708,3.538256150375778,3.7522570202830714,3.753320724100917
19,2.63758389261745e-07,3.2045878722068775,3.205868588198588,3.1333690049408864,3.13656142492296,2.966960941202333,2.968704980894189,2.7164107704607434,2.717155261964854,2.7360743914005696,2.7364511973382717,2.4764834059660594,2.476066370707581,2.342777714580586,2.3431343431046137,2.0969324035870858,2.0983423636012386,2.0233657412791914,2.0244032058385657,1.9285427454860729,1.9298291439725963,1.9618995277483824,1.9631398875679493,1.923802129955284,1.9248818850229676,1.973612856176637,1.9744604811888844,1.9652179403977017,1.9664224437082092,2.490556215621576,2.4916728900111598,3.339302772708716,3.340723354786026,3.5235026140194874,3.5224741430434223,3.9036763125140426,3.904478713320609,3.949907957101926,3.949931319855364,4.128330081485509,4.127209344050758,3.949327914637387,3.9535395051274334,4.168599299278927,4.169721660653116,4.4049499408004475,4.4058802776378565,4.170415461628605,4.170068078120987,3.836444054436755,3.8337530611641277,3.646136869338724,3.6460215536832976,3.640562924481371,3.640749140941318,3.5395112104345485,3.540698725463946,3.7143554684331472,3.715844390972411,3.5813421471941247,3.584254526025589,3.669250315046091,3.668839713499206,3.5298314164055307,3.5314337806810463,3.773113550886382,3.7741962450929103
20,2.771140939597316e-07,3.2246032593098377,3.2265277073152947,3.1639548257736982,3.1641532860616928,2.9294533146870423,2.92975034941599,2.7122669055152966,2.7127554038041155,2.732095315411555,2.7342879984502533,2.4936367506433346,2.495319820655504,2.3350565711450546,2.335183755517521,2.095922611969195,2.0963868099291676,2.0352138763091303,2.0355723163241897,1.9238143746114131,1.9266882036788775,1.9481920398682457,1.9480314977644826,1.9171989757015035,1.917216716552573,1.9729888039247387,1.974394078534111,1.9735878066706696,1.9757629340044922,2.4983367048471448,2.497981512663393,3.3247210239615685,3.3268389349008545,3.595877484219843,3.594824087919091,3.972828252725383,3.9738411083462837,3.9185760945892865,3.9187603752212308,4.123990381497856,4.124313092433374,3.9227011737326944,3.923016199755993,4.20819241362373,4.2081882904418935,4.351337472986964,4.353219134232483,4.13283134169027,4.134068332761194,3.8775092361357215,3.8754359863067105,3.6057260699501175,3.6052138327607057,3.660149183900225,3.658152895915402,3.544128017241606,3.545582894976616,3.718293626256917,3.719385066161764,3.551706186613699,3.553848211475926,3.669477139264975,3.672071681752525,3.506057634509973,3.5078372205523083,3.7495598329098807,3.7504091471505263
21,2.904697986577181e-07,3.2369915787282664,3.237950835926355,3.1502358814422498,3.151010607733597,2.951317181133937,2.9530919553502675,2.6991233624759525,2.7005549998485585,2.709379455374169,2.7102322660561264,2.4862358145028245,2.4865752019930913,2.329221329747847,2.3294550217281964,2.093037601037213,2.093959312937697,2.0280120307210856,2.03029541487751,1.924635512109999,1.9259775068667662,1.9523670105298312,1.9539204587081709,1.9013739575764437,1.9020123779667435,1.973022786831973,1.974170444510478,1.980346131435009,1.9812977652982482,2.514055102197699,2.5136519973967437,3.344429018317993,3.3462168493756805,3.536064849949105,3.534001223162985,3.9876968175768313,3.987723803434821,3.8945221915448913,3.8951178858313984,4.119481372608813,4.120241671638502,3.934086465018519,3.9346780997629476,4.267320584410286,4.270013891346618,4.352082081662101,4.353961619488874,4.144788113967478,4.14508514967915,3.8165994986967053,3.818033824841198,3.618202848672337,3.6195832027370707,3.6641777384973953,3.666332194500271,3.5818085955111574,3.5792074314086144,3.682266006463142,3.6815105195406024,3.523207829987943,3.5252711449960676,3.608945609075697,3.612183258912129,3.541665660272743,3.540124076373544,3.8109562433369923,3.8097917785980635
