,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8
10,1.435570469798658e-07,2.5737661716125024,2.574817723501859,2.1654977001245603,2.1661817222338233,2.0463466785215743,2.047081033930913,2.6982874512209607,2.698832014506544,3.683657227255698,3.6849830310161233,4.214544547948772,4.214519138601506,4.281904155041037,4.282087576578474,3.535994788116779,3.53583636954717,3.5041076089499343,3.5062600343663495
11,1.5691275167785235e-07,2.566216579098414,2.567625837279316,2.1576420654280786,2.156878022073987,2.0444839213210555,2.04569915362168,2.7230499599779234,2.7230407616492545,3.6965577697382583,3.6971142963963763,4.198299829709177,4.197956755749153,4.253767243446924,4.25505514593169,3.5214935727740007,3.5226738411174026,3.533421930288564,3.5330514485172535
12,1.7026845637583893e-07,2.5755360560345313,2.5758696027951555,2.1510612887745237,2.1515494119049463,2.045248261203738,2.0464190632886288,2.743966388006509,2.743930718807434,3.710537232482968,3.7117272620831603,4.221579363641558,4.221442933459587,4.255204532507811,4.2568455046787905,3.5084203519691006,3.5085317167670946,3.5163394425107435,3.51638960412081
13,1.8362416107382552e-07,2.5529469486046623,2.553857807364054,2.1547548051375904,2.1553922731258672,2.049285989658808,2.0503057915834755,2.7463315146816183,2.746338745451125,3.703125045584025,3.7034109147024834,4.225459723263205,4.225677955284737,4.245261053234294,4.245884983382014,3.5083517472982035,3.509747514731364,3.5039006924815976,3.503522948889871
14,1.9697986577181207e-07,2.553111004514985,2.5527858285338154,2.1532268584443353,2.154219643120598,2.0407023571784317,2.0415556668235686,2.7342205340404937,2.7347874920937234,3.711866039415283,3.713292650768868,4.185470367587225,4.187805030354413,4.263111115609197,4.262439803298491,3.5327650175992065,3.5335021545343386,3.5402660967026662,3.5394988499989757
15,2.1033557046979866e-07,2.5462030953517707,2.546560598600356,2.148588486084031,2.1483194217370474,2.0322110204183295,2.0322415046715205,2.7544754766950383,2.754841975403294,3.7159542816702613,3.7155217380146146,4.182563193605638,4.183329832035336,4.239956606279115,4.241309928543806,3.5272941726457145,3.528709055121588,3.5412935365074123,3.5401244029696564
16,2.2369127516778524e-07,2.5430814692174173,2.5442081541937447,2.1400174083257206,2.1415376708330194,2.0370373422560317,2.0379997830344463,2.7709552524277106,2.7716600770058566,3.707546700545383,3.7091685712277447,4.174345418433178,4.174896276843447,4.19364296327303,4.193580744632907,3.5770119374191798,3.57569412960513,3.521172178807255,3.5212422363522355
17,2.3704697986577183e-07,2.530833454418795,2.531295809914791,2.1381058005241753,2.138014207123536,2.0427219392796445,2.044059202283162,2.75423727064379,2.75461752788446,3.7341274790690013,3.7352739842643614,4.200644099863247,4.201675258697609,4.200875065930483,4.200317054615037,3.5713372135999775,3.572568518651583,3.5207347698476323,3.520854317540845
18,2.504026845637584e-07,2.5269336977517587,2.527920298681092,2.1415682794320423,2.142283800982012,2.0466206616110196,2.0467045245485918,2.7817448695731253,2.7815893556894413,3.712912328067913,3.713181143231554,4.1989783233082445,4.198416392278226,4.210939991791427,4.210702051244604,3.586394795231229,3.5870515203060043,3.519069034280423,3.518927075817658
19,2.63758389261745e-07,2.523365396502657,2.524114385515632,2.1422915469384667,2.1428301753143963,2.042790200972128,2.0432706092862802,2.7624939719210357,2.763640412583144,3.7500559586561715,3.7501846426311634,4.1608326891162175,4.161209277883521,4.199242084116933,4.19916128215508,3.6079076424223966,3.609401297169539,3.508116805897215,3.508441639158145
20,2.771140939597316e-07,2.5187866474135303,2.5187161369015616,2.132730480056404,2.1336648573358845,2.0350715752704582,2.0359426258187994,2.7852919631074795,2.785177006727419,3.7245532240888126,3.7252896272960987,4.171478449952905,4.169779336118591,4.202848477738332,4.20443949088746,3.6341182034215556,3.635037872010413,3.501762606079909,3.503181127175846
21,2.904697986577181e-07,2.515992119199761,2.5157485728972735,2.130637638353208,2.1315242590816954,2.0259047278363234,2.0269433324925186,2.767644805442055,2.7680113666178547,3.747064280833074,3.7474185521445453,4.166076686652557,4.16611700952777,4.17649963671197,4.176547799551921,3.670212135833178,3.670218632324854,3.481522705998867,3.481831890644912
22,3.038255033557047e-07,2.5052907907673054,2.505689007362325,2.1270239401902225,2.1280770687123924,2.038310372369041,2.038665064325687,2.7837839282975043,2.7849796093634875,3.7274078054169113,3.7284324821206507,4.144780507137621,4.145566698103989,4.169639055304757,4.171184294443198,3.665429547232316,3.665842241618609,3.4894028254691336,3.488823435783089
23,3.171812080536913e-07,2.49668399236836,2.4968219056408785,2.1247268596216227,2.1254155823828635,2.032304081690891,2.0332387086764565,2.803415176539619,2.803491480913585,3.738021110110792,3.7384045384597506,4.124476204368082,4.125067104898868,4.111485725074592,4.112773361223762,3.6943425460078876,3.6952628857688623,3.4813667539114164,3.4817855384543233
24,3.3053691275167786e-07,2.4909511823220134,2.491853467250034,2.123903971273309,2.124918276081899,2.0313975654065732,2.0323251804596794,2.8184640982333904,2.8194728442898973,3.738650242266305,3.7391579501696985,4.130189677639476,4.130852837862479,4.154754714587828,4.153839168575004,3.681028536367749,3.6816449854152116,3.4588025729292124,3.4585968190462846
25,3.4389261744966444e-07,2.467922163592949,2.469172534624606,2.1255659418965966,2.127068198076242,2.0377648728645923,2.0385286661859334,2.81863757343732,2.818563267839539,3.7296490362467893,3.728703693565473,4.15224559856964,4.1518796453941915,4.144401678067813,4.144508014095123,3.696471291335759,3.6966317712813805,3.4705762886840152,3.470808965876408
26,3.57248322147651e-07,2.474362701897958,2.475006417016274,2.110891451177253,2.1120777454109847,2.0311275483964555,2.0323433116546585,2.844024467826659,2.844542982130754,3.7641577527783205,3.764169106443193,4.086688430524732,4.087730646388595,4.1273261539677275,4.12732618522985,3.6753685127274816,3.6749359536833706,3.469596301581179,3.469903643779823
27,3.706040268456376e-07,2.471348927049659,2.471760621100167,2.105768235806986,2.1062840790513224,2.0279307294664117,2.028945908695706,2.8408783525743355,2.8409922313453766,3.7321946621310076,3.7324514364276298,4.113987430017303,4.114668674544955,4.14911137684515,4.149201361756047,3.673667500988439,3.6736161205810522,3.4383258941222556,3.4388366627146025
28,3.8395973154362414e-07,2.464331154416274,2.464664685547659,2.108174618579031,2.109079354933131,2.0263999571008715,2.0268940458923077,2.859565513080752,2.8600498575191917,3.7491937124719805,3.74963467376689,4.111877261649469,4.112069366766491,4.110138165393932,4.110148706360598,3.6903745821814913,3.689409889749626,3.4755993064600297,3.4760372220584745
29,3.973154362416107e-07,2.477138645468017,2.477464133909272,2.1109544185136464,2.112786114074616,2.0358181896862835,2.036690739421579,2.875774276204282,2.8755610891563372,3.725617216056852,3.7249388141501725,4.083091678010981,4.083586002737678,4.1051561656601,4.106738213903087,3.683257950487629,3.683721868956233,3.482976549640364,3.483014577143669
30,4.106711409395973e-07,2.4762997347743165,2.4775289136242127,2.105123427211197,2.1050635517732172,2.0303824328734543,2.0314828805930856,2.9149818378502106,2.9146850374782844,3.721515759915847,3.7213136139206844,4.077461311425629,4.0783332704420365,4.071522659425181,4.071025897740918,3.698066683982076,3.698647651441746,3.49569073226507,3.496795805288034
31,4.240268456375839e-07,2.48393871893263,2.4840240655064045,2.103590670813576,2.1045353708752113,2.029632663576501,2.0300266321508054,2.908697497004857,2.9094389434752332,3.745450360028634,3.745770852099557,4.048563730183198,4.048636427866123,4.069632759434383,4.070361979325293,3.7091111465045064,3.7087901548385176,3.4652035066516844,3.465435949876372
32,4.373825503355705e-07,2.48029594024281,2.480347085789765,2.1025883916095713,2.10317585415769,2.0351791295342636,2.0359269780409655,2.9275738911068117,2.9281899332946955,3.7392174195409438,3.740728346795474,4.05125364924898,4.051616260539758,4.076013069368541,4.076703355709829,3.653809849149714,3.6534021055986172,3.460423547188491,3.4611259367540237
33,4.5073825503355706e-07,2.4761786099202,2.478101384390708,2.0975707145048132,2.0981968289347495,2.0470276710707216,2.0479910645600885,2.942277554738241,2.9430324942936363,3.7745532417709473,3.7733356011796686,4.034308842731349,4.036657419678891,4.076372124832731,4.077911476148932,3.7192769468049818,3.720144517202852,3.442557998505193,3.44294584610632
34,4.6409395973154364e-07,2.467546481380052,2.46686459839331,2.0908380331663072,2.0909574246915263,2.052854101537292,2.053429820076914,2.981618615786357,2.9826744630209188,3.7474277050581355,3.7471974791018625,4.054025397318539,4.053667549744516,4.087234901248546,4.087751620423128,3.6905350950557025,3.691451780673306,3.468564802439566,3.4687249697382927
35,4.774496644295302e-07,2.473187432436393,2.4742724355351604,2.097230124833219,2.0981579741954257,2.074980371456931,2.0761708821212292,3.012913946164346,3.0135425289907816,3.749449363756497,3.7502331957620743,4.029667722259918,4.029719976868283,4.033848448802941,4.0348226518036645,3.6762629389115986,3.676425105922044,3.463981481799506,3.4653511373409156
36,4.908053691275168e-07,2.472012320007894,2.4731011806006937,2.0948733406273123,2.0952888293462895,2.0936005129568382,2.093851149265621,3.0328710492994344,3.034092686298981,3.746449162154325,3.7460826470450344,4.0289151663636416,4.029969797739673,4.035271129172724,4.036800266659194,3.6800284786670194,3.6790697365039158,3.4758772602503565,3.476061462123836
37,5.041610738255034e-07,2.458783592560585,2.4592273482058657,2.090976211370153,2.091969074063011,2.1029697414766915,2.1041413556689945,3.0526183433016087,3.0532101326423815,3.7643678988984006,3.76367064718846,4.011531990385008,4.012481519108352,4.001066274327647,4.001733650331269,3.6660768793506677,3.666101382049388,3.5052533149228564,3.5052918731665392
38,5.1751677852349e-07,2.467743723027909,2.4683226588760667,2.0914008670234767,2.0917941796732715,2.10500751893658,2.1056550598105996,3.066765624151412,3.0671627635234793,3.7599254159468503,3.761371048787643,4.020246289751594,4.021302826218251,4.007468392138327,4.0066722377011095,3.6977109999524473,3.697690775910121,3.4789278466207034,3.479346225208511
39,5.308724832214766e-07,2.4552029696950535,2.455586678105577,2.0828675360947275,2.0837738809163837,2.1181291547212244,2.1194522689132484,3.119102539592223,3.120184123853773,3.7942879896507673,3.7945248212145963,3.9931658790496782,3.993096226907996,4.0403315929870205,4.04094583972965,3.696988948128565,3.6981468066315726,3.4709720519120753,3.470691571322774
40,5.442281879194631e-07,2.458436397175947,2.459321050480607,2.078124203076022,2.079062953080453,2.1361345983671445,2.136616568405838,3.113780545345568,3.1146310765133163,3.7955179864529587,3.794760999862064,3.981589855565057,3.982435234910332,4.01711900909352,4.018784233642696,3.6613752515673945,3.6626921064384392,3.4572322941513516,3.4582822076279016
41,5.575838926174496e-07,2.4598083290671724,2.4601093926241737,2.0866682619050927,2.0875374071212724,2.141380173568564,2.142464957606834,3.1317035585304485,3.1314730834073568,3.843852211047207,3.8442987006634146,3.997795807150003,3.998395406057906,3.9690812982556998,3.970331485351196,3.6772340008718647,3.6763790803951983,3.439779389589263,3.4405445900797154
42,5.709395973154362e-07,2.4564277915815254,2.4563888272983374,2.084083033560263,2.0850670102751963,2.140550132827444,2.1404679720934965,3.1698106685126515,3.169999134108389,3.8632301753919527,3.863441770228343,4.017091769339059,4.016661708830047,4.0021554148746015,4.002884931314849,3.63461849430672,3.6345542304797096,3.4704201862676376,3.4708415791784173
43,5.842953020134228e-07,2.4407118303196444,2.441702757049015,2.0796909563907726,2.0792660818762405,2.138609041232167,2.1393350103776427,3.154890406747963,3.1548607346404878,3.878212257181596,3.87807973149381,3.9659667304233546,3.9668939576761906,3.9853153126928693,3.986323513488258,3.6452175703841103,3.645101286141554,3.4499678713075896,3.4510331209169105
44,5.976510067114094e-07,2.4441335198262424,2.444092775183376,2.0718790031477887,2.0735136597004957,2.1362374679559486,2.137003119799118,3.1697450951283566,3.170419029535425,3.907844211026932,3.908092755283008,3.985996173795621,3.986859090794346,4.002446111228144,4.003511471179941,3.667471583524071,3.6669340625211766,3.4491434504125174,3.4499397132221152
45,6.11006711409396e-07,2.4359798324608657,2.437382703029368,2.0677644699960354,2.0685695701850553,2.1490818880875895,2.1494907396666,3.1661476189047555,3.167181571485902,3.953233545484952,3.9536473644346968,3.967368640025995,3.9673458706363105,3.977254800624135,3.978843392190591,3.6671128087715914,3.668392167172416,3.4463099082045345,3.4452912596846836
46,6.243624161073825e-07,2.4339604047018106,2.4346992582630045,2.0693331763318694,2.0701889222515315,2.1407102066168524,2.1408148089335683,3.169028841402289,3.1693771468404384,3.984246167427722,3.9844031495260164,3.946005754659082,3.947591816155451,3.966214207410156,3.9662077255102113,3.692348691783638,3.6915837407197816,3.4107663342754604,3.4123246114553805
47,6.377181208053691e-07,2.4402201937130252,2.44111757471703,2.0673593043151106,2.0682797044189702,2.144135705068493,2.144787478136723,3.162925869418049,3.1635696789083037,3.9633491392143703,3.9637366750043967,3.977580215682465,3.977112221250478,3.989680503544449,3.9904230137987104,3.6640960456460285,3.6656349741847176,3.4267141404029515,3.4264835711805017
48,6.510738255033557e-07,2.429449823488403,2.4295481478235645,2.069310031416946,2.070230431483092,2.1457623807235153,2.1465195057071664,3.1807715363362417,3.1810034481705327,3.9555063319645387,3.9564566570305253,3.9799745504923165,3.9801557390366784,3.9960979477598406,3.9965862131419554,3.625409170373249,3.626684265558337,3.4293442721779304,3.429505970340978
49,6.644295302013423e-07,2.4266909958916103,2.4272154598844318,2.064291043362661,2.06566363195233,2.1370192987171674,2.1367526550640474,3.1881435086710677,3.188595541923289,3.9565253600379076,3.9580301192653287,3.95508087113698,3.955189549658149,3.9207155428849694,3.9227300566446246,3.652484054330147,3.6525591251047627,3.4505061231685534,3.450422666241644
50,6.777852348993289e-07,2.415735956395801,2.416233996459195,2.0677505862001313,2.067662584766887,2.145793084185657,2.147093085363898,3.2037434379423297,3.2043427547092898,3.9579979299792205,3.9583365842410263,3.994514171727216,3.994236595428626,3.942197526990928,3.9420854905444105,3.6240901275966366,3.6247947654813246,3.4598786485123654,3.459212272018064
51,6.911409395973155e-07,2.4084958145683086,2.409583160176935,2.057675816908212,2.0582972930783154,2.1462446012473904,2.147035068390663,3.2226900990351734,3.2232477965754813,3.9714976841857585,3.972096439776545,3.980157672152898,3.979683602846091,3.9698620067156467,3.9699768535470925,3.6245490886423313,3.6254382098836997,3.4462553400863922,3.4463692659017804
52,7.04496644295302e-07,2.406650172122531,2.4071673742702853,2.063184021005729,2.0638911560893005,2.13908896532069,2.139745798301508,3.1726027114104576,3.173691979084274,3.970298749571397,3.970683489896522,3.982562550940204,3.9838318058233155,3.929144283831711,3.9284281670646517,3.6431616409230525,3.6437241021725453,3.4475369792733015,3.4468802070313695
53,7.178523489932886e-07,2.40662082731968,2.408049137795659,2.063631852019256,2.0636743769663384,2.144720653025009,2.145518756861166,3.1934715220084864,3.1944263277261613,3.9924887195508454,3.993787334793191,3.966433772162581,3.9665717322085077,3.9327625721400974,3.9339125289357906,3.6555499732705985,3.6563467517158723,3.4312340164965294,3.431243871068672
54,7.312080536912752e-07,2.393629963438956,2.394740812575316,2.061047014371954,2.0621094192634555,2.139069271911679,2.1392861599989135,3.1887199961404997,3.1881525068531213,4.003036436616901,4.004510977360579,3.9612415266339545,3.962579636612463,3.9886753125692676,3.9901593952828605,3.6286927210356725,3.6283237387328633,3.435613481127053,3.4356868341673996
55,7.445637583892618e-07,2.3905290460836377,2.3908958101512887,2.0574313959194375,2.057594952141428,2.1324199372158446,2.1336717133047873,3.2151735618794404,3.214969182714843,3.9748986733408804,3.9747623055701324,3.9603171407945266,3.9612110568072274,3.9984841965571265,3.9995118414294453,3.6281969760018224,3.6292420489312556,3.4500197090242946,3.450357598028421
56,7.579194630872483e-07,2.3793164995819205,2.3809096313336973,2.051456448280707,2.052346770076849,2.137830395977523,2.1384806698505816,3.24763424301828,3.2485276430817094,3.98246959576762,3.9840176611090836,3.9573085669567614,3.9578698724652566,4.028550458167156,4.0288377327755125,3.6106850587913155,3.610636989697018,3.4247319971040966,3.4242281622366537
57,7.712751677852349e-07,2.384036550205968,2.3841027660481244,2.0553377264870347,2.0558379370473823,2.1222524647504617,2.1231587159231005,3.2569981915238224,3.2581955290381606,3.95575141019117,3.956637643631069,3.950978520633703,3.9526648898970396,4.025140735773812,4.025217196449953,3.6219720094684607,3.6225815716520433,3.4065611353674954,3.408425271443038
58,7.846308724832214e-07,2.3906326642342584,2.3905632312831977,2.0638647637147725,2.064759676864434,2.130620349715079,2.132031262436525,3.2535811052177817,3.2538152971567667,3.9782937650895613,3.9783274664572805,3.968977405016523,3.969714402048951,4.003581614898876,4.003451400712853,3.6206020820004947,3.6210570357115786,3.4166642530614357,3.4170579569894466
59,7.97986577181208e-07,2.3796971308096766,2.3806398946876675,2.0593374276319265,2.0608554099260052,2.133094276506162,2.133963296863565,3.2792793925042902,3.280333756769028,3.9526277353187687,3.951736021011012,4.014887594492508,4.014684854733278,4.003374007620143,4.003880435540297,3.6348082669823447,3.634747532174802,3.4005943241609775,3.4011238173994918
60,8.113422818791946e-07,2.370387525504274,2.3719334315218927,2.057549787378013,2.058620203735666,2.127947088402319,2.128742974651165,3.2626924994165236,3.2635009899320204,3.9744969352050386,3.9755001704559887,4.014400729231823,4.015743369058947,4.004704927689928,4.0062331287406385,3.6033716269509997,3.6029792816417148,3.4315840855702953,3.4319402931400886
61,8.246979865771812e-07,2.367131141644825,2.3684087797575484,2.053482090177314,2.054615411625581,2.1177376217357007,2.1195550902626294,3.2562510489340335,3.2568256754771063,3.9662550072662075,3.9658542909260794,3.9791445979717115,3.979480362549722,4.020399569690909,4.0214731286283865,3.619469827321908,3.619710953591561,3.4320091952336704,3.4321047086728367
62,8.380536912751678e-07,2.343749292995387,2.3446458150987004,2.0504512165110023,2.0508991259767906,2.1154414320448116,2.1159982072862196,3.296063415593761,3.29633538509712,3.9714602070352956,3.9705771286591522,4.00963778657422,4.0108055158680695,4.009051900386824,4.011048891493191,3.6192645987457697,3.6195065838711664,3.440137586891283,3.440269644319611
63,8.514093959731544e-07,2.3510326305474574,2.3521480865932602,2.0455276014318775,2.046719892385527,2.1219236656395726,2.122300096392696,3.2984679638001224,3.2994237378792217,3.971271743320766,3.9719203326241055,3.954730380116163,3.956230500855451,4.018343468441511,4.019785713305007,3.6130981426486737,3.613969601555968,3.386081770466963,3.386085861827963
64,8.647651006711409e-07,2.352020589546718,2.352277176062405,2.0581239440653922,2.0591119811209992,2.129025704307572,2.130089389917266,3.340903143286108,3.340272857713911,3.9370908260097437,3.937274232076522,3.9324512685778275,3.9341332026606426,4.025115390931031,4.026211891287853,3.6250716790105457,3.625795978944337,3.4428679619748195,3.444102468033645
65,8.781208053691275e-07,2.3380055199590855,2.338932448222541,2.0540178760611516,2.054982487605921,2.1095714293651566,2.1102242019221293,3.357411313252389,3.3582356395543096,3.932654183885805,3.9322141439754823,3.9978046913567074,4.000524952648188,3.9956351732792688,3.9966398922386848,3.6039948379292457,3.6055027512387756,3.4723273362588705,3.4724542704411245
66,8.914765100671141e-07,2.3315507698683353,2.331789006440673,2.0503707425902196,2.0516386351833416,2.1121299216976595,2.112915953628723,3.344956310922266,3.3459156773300616,3.925870857904238,3.928061031346975,3.9963946776106867,3.9965803010620395,4.0158913767245075,4.017146279422503,3.620560088313019,3.621200540739406,3.4845972341741653,3.4847683650318677
67,9.048322147651007e-07,2.321053527798565,2.322184225966635,2.051252256607156,2.0526678229973627,2.105774278737539,2.1061345147155093,3.3705593055648597,3.3697500495191957,3.9553522650041537,3.9566879704942925,4.009112888659626,4.0093365396133205,4.021328902833021,4.022137488298733,3.5944835450872925,3.5944654450399858,3.4948629909361384,3.4951610565874485
68,9.181879194630873e-07,2.316817634491758,2.3167629595157786,2.048547183301343,2.0492773377572338,2.1066810769620985,2.107852597550281,3.373511003689534,3.37406386023269,3.926956038224987,3.9277850977114244,3.963307651735429,3.9649516989384406,4.055365748911586,4.055211343392525,3.587694326903486,3.5882697970434485,3.5513419378976936,3.5535673730040456
69,9.315436241610739e-07,2.3161422940264718,2.316513618113703,2.0484945389161897,2.0493424138526657,2.103858439600058,2.1051080136542573,3.3709973623732075,3.371775930829504,3.9277695122945566,3.929612941612577,3.9484361961587653,3.9488984900621698,4.031188250920963,4.033025183988549,3.584245805593444,3.5856178973980617,3.5677157815681078,3.5676785972018696
70,9.448993288590604e-07,2.3145617965757075,2.3156463310515596,2.053436488678449,2.053363963597259,2.1015441800445327,2.1024536951420885,3.3846336662857546,3.384987078585293,3.9031935407415235,3.903682851972649,3.9664316837700353,3.967872117224402,4.0353824633169415,4.035985420076085,3.6010331801810955,3.6010597913175015,3.5726981636704584,3.574430867530746
71,9.58255033557047e-07,2.308407111160456,2.3097863685985325,2.0473637163021117,2.048580400925221,2.090054499555239,2.0914105498292206,3.4315474378240163,3.432538412795845,3.8977134635661757,3.896606000445355,3.9832568315028105,3.984892586317999,4.018908155821869,4.020920920446918,3.561068884035325,3.5606708855844684,3.5822452457357308,3.582731261867541
72,9.716107382550335e-07,2.298776765617878,2.2998509772126607,2.052068007235381,2.0521475755029037,2.098249739609904,2.0992355434940246,3.3880734888161204,3.3888860401280794,3.923709750218293,3.924890175966938,4.0025907431334575,4.003165214045554,3.9811606834389024,3.981593321377986,3.5732495705115945,3.574040492426105,3.5796215944543786,3.5811205432912967
73,9.8496644295302e-07,2.299635728777894,2.3007378634835693,2.046080456791694,2.046972059183125,2.0978786813145467,2.099171358040578,3.4209313333900937,3.4229006964002657,3.922255558618706,3.921528822032053,3.953282468761876,3.955701712451214,4.014154877047698,4.01355135803871,3.578917445487316,3.578558317267292,3.5865831258522505,3.5878301885376787
74,9.983221476510067e-07,2.2887432380389825,2.2892954689352156,2.0400903292631565,2.041399325655402,2.092810061973797,2.093635729680535,3.399462992241502,3.3998288041971216,3.9001660699452563,3.900296362237436,3.98977828733891,3.989837944245743,4.004955590520898,4.004416304482925,3.583802888938805,3.584861704605437,3.578953806120457,3.578907408256233
75,1.0116778523489931e-06,2.2851347856478768,2.2859754145899203,2.045715129162668,2.047406990489805,2.092328169589727,2.093437690809131,3.417373378851881,3.417571339720452,3.9153267067366686,3.9163094212015297,3.9612703716883124,3.9608642052764806,4.005679440214355,4.006645507633833,3.598355504880242,3.5995625878884216,3.5895148100982355,3.5897060241966523
76,1.0250335570469798e-06,2.2929889839854893,2.2933768308428464,2.045025266694185,2.0466074814807977,2.0910189543196984,2.0927644130462997,3.4272059847100906,3.42804119612091,3.912645645321466,3.914143658036431,3.946536387455785,3.94744300063131,3.992643420687469,3.9932486886166125,3.6129407762640904,3.6141308841229285,3.5828876922722235,3.58374640759635
77,1.0383892617449663e-06,2.272637840218642,2.2733787080987,2.045013272368922,2.0466288293028194,2.0893864062094982,2.090860301917716,3.4038244202797467,3.4045587460165856,3.906094322271484,3.906561645219125,3.982318560795928,3.98367269386548,3.9802163723905615,3.980868303698528,3.57784214431907,3.578297285582394,3.5549162706008812,3.554913928076961
78,1.051744966442953e-06,2.265730887126274,2.2663703698135094,2.041616728959522,2.0427897485777127,2.083613619857959,2.084649319839105,3.415293402699038,3.4156482980889797,3.9012137795264463,3.900796228010769,4.032173030911241,4.034163463164868,3.965435874692419,3.966160221828695,3.560300610055155,3.561138429805576,3.596869633723759,3.598321247684006
79,1.0651006711409395e-06,2.264281275336553,2.2647920275609033,2.046605497951672,2.0477665550569846,2.081392953285617,2.082339277552029,3.410965609679803,3.412202661334046,3.888290440690569,3.888334855115572,4.047249181317237,4.048740604082128,3.9410908056613314,3.9435019129133173,3.5754504142235497,3.5757509635114957,3.577711225982294,3.5771008049604798
80,1.0784563758389262e-06,2.2640525650463244,2.265048160817151,2.0443484757004544,2.0452664551301956,2.076263162677781,2.0774659014631163,3.398377220925154,3.3989084013127386,3.8961401694347484,3.8965638422736446,4.045745558236701,4.045684980242475,3.9109736309054823,3.9113920258419936,3.5786351384430177,3.5796993261109185,3.5895830505494186,3.5894957984521287
81,1.0918120805369126e-06,2.2590749919827218,2.2598546523499916,2.0335507979352077,2.033839680053136,2.0865594119814026,2.0878932550070277,3.4321051327766328,3.4330712300362154,3.9023670101003836,3.902668542957428,4.016929604392017,4.018128255237128,3.9438988621083,3.9439210849699653,3.5746210424006613,3.575766828788058,3.5745920351125555,3.5741259928025078
