,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9
0,3.08,1.3884435557520878,1.3877579782425096,1.2541640639806892,1.2530468378581805,1.3914491895746903,1.3909988021015465,1.1464806030496213,1.2083037815028987,1.1732265710071046,1.1476043893031076,1.1172878171145357,1.1722464508100647,1.176474858692082,1.1536808941948284,1.2120143126843475,1.1714337592003154,1.1423193494699022,1.1711838811591135,1.127395314230296,1.1606584723312172
1,3.0807,1.404657228596582,1.4055298953027255,1.3265972787576898,1.3269427225463126,1.2503135849124092,1.2508242544518011,1.1499269388236426,1.1616329572307378,1.108738242378814,1.1776873404406818,1.1521854232382667,1.1644371245337741,1.1566946189569067,1.1896651304880999,1.1762171669278487,1.1226362372055791,1.158171652406959,1.1076085164101392,1.1199164261377788,1.1747545137732858
2,3.0814,1.496542746161795,1.497234570269979,1.3432616616241835,1.3412499056794327,1.3129060296590516,1.313804620242331,1.2070772247165031,1.2072180762967042,1.153324509596655,1.1714693707613506,1.1462101248055647,1.14768217651335,1.1371189654764824,1.167011069665307,1.136686061143113,1.1633342495878065,1.2166934140792838,1.1531483582957462,1.1812133082396283,1.1899224893741962
3,3.0821,1.4334324467403454,1.4328465039211618,1.327977174948016,1.3288923196083333,1.2582409992335861,1.2595078340772154,1.196757023001664,1.2067164782471655,1.1735095444507755,1.2010913117329045,1.0969497513947708,1.1626155675504812,1.2003704381860307,1.1415831803630612,1.1534744267341703,1.1703324608216341,1.1465636916107034,1.162358522867919,1.118904480369057,1.1392447143704971
4,3.0828,1.4659862788551308,1.465671444213774,1.3261219217718325,1.327618635804278,1.1931011280513544,1.166075633865198,1.1859280326581942,1.180991865324576,1.1730663472185356,1.1940094046284082,1.1561224288453082,1.1968044872519341,1.1998244814485448,1.1695681629971972,1.1504219628194337,1.1903553785175518,1.1568929426590442,1.130290062633636,1.1646170201630108,1.1727118449432088
5,3.0835,1.4332397246274777,1.4316892881596872,1.2650280634615614,1.267773496863735,1.186656387582392,1.2333072092789183,1.161850355933766,1.1903076078386456,1.2028747386295873,1.1970556080195793,1.1689025760460419,1.2089587443869396,1.1633526771099636,1.1570912851955582,1.1011903250631143,1.1306748514456735,1.1348107944647914,1.1430289891700243,1.1677816015311362,1.2032236208668277
6,3.0842,1.3405927385953396,1.3420494736623896,1.3197371393382888,1.318465931504782,1.190920089511389,1.2486388331997686,1.1914819686682263,1.1650271312914975,1.1676435562803198,1.1952318809715154,1.1403057344744267,1.176851219437228,1.1148341063584033,1.1685665141853085,1.149604908776377,1.1418652234148994,1.17888077469986,1.1634657461780957,1.1532708021354854,1.1442402264411904
7,3.0849,1.342762224761767,1.3424923666117565,1.2873397759127965,1.2905665192556488,1.2227992834933723,1.220865299214926,1.1961807604836172,1.185004124523124,1.1834302618706967,1.153723059615682,1.1458059597208181,1.1582631787300757,1.1478267764438665,1.1509551235886724,1.1676529304759016,1.1390179512514358,1.1491220383152045,1.1692670813863524,1.1589959222124175,1.1494100146236355
8,3.0856,1.397164301129852,1.3974251015100876,1.2732531059700838,1.271265712022045,1.1877889246553424,1.1626393126591152,1.20407568551536,1.2210814405727708,1.1700369749323194,1.1741626363361872,1.1282055275458356,1.1996386266876533,1.1522694292802511,1.18180330072354,1.1648722013341006,1.1773219071782004,1.131271109757523,1.13049994155018,1.1731056935987185,1.1041781446808119
9,3.0863,1.3903556887559454,1.3888264918001316,1.345297770452531,1.345101935735191,1.1909722436116958,1.190714572081256,1.1662842638914253,1.1603099207682828,1.2030384107579957,1.1726234484174378,1.194144961996124,1.1618178686999898,1.1660762531904179,1.17612596527138,1.1879438378211011,1.153009681269455,1.1558050895910654,1.1864802396979603,1.2100234905530869,1.1184781258276528
