,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2
0,2.8,0.9754155865786297,0.9260322771551062,0.9389010676752356,0.9455907151153117,0.9015962364410545,0.973058333157135
1,2.8019999999999996,0.9270550060109989,0.9703127676671196,0.9127361864686889,0.9788849309900208,0.9206527539911215,0.9852545655219527
2,2.804,0.9704167212601231,0.9280832398643583,0.9522072833729418,0.9518923203905361,0.9301807538530691,0.9514654897458273
3,2.806,0.9679664673349114,0.9090094854741434,0.9483490355858237,0.9445461020955496,0.9258823168440762,0.964741418041199
4,2.808,0.9620356715252245,0.9498796029992871,0.9327514443691308,0.9481231704463251,0.8907907823373651,0.994418400254006
5,2.8099999999999996,0.9247760499470186,0.954070864466807,0.9381918323977985,0.9604503657534398,0.9651603901169586,0.939342017859079
6,2.812,0.9479552635798065,0.947202536035304,0.9375329085381935,0.9515498177876957,0.9699905166729259,0.94367657314627
7,2.814,0.9581118472137108,0.9411936868201759,0.9540356848047002,0.9421605050927461,0.9570501711260294,0.9318561801391348
8,2.816,0.9573347988518482,0.9366799572886563,0.9507035221807182,0.9542110154890524,0.9506086862534164,0.9469043492942015
9,2.8179999999999996,0.9272681084418213,0.9650397379447364,0.9489748060539931,0.9512793568180443,0.9762839305343701,0.922683030788019
10,2.82,0.9805538764843535,0.9149869009637871,0.9671352202232006,0.9175342505946453,0.8844501080507802,1.0056747600102225
11,2.822,0.9586328059306679,0.9280602432200667,0.9102736919274612,0.994282591130448,0.9725902638218992,0.9381868972963341
12,2.824,0.9385714964005739,0.9589596589847602,0.9438123266164202,0.961519754919167,0.9555162119770199,0.9654876558079505
13,2.8259999999999996,0.9122861260957288,0.9836256303408569,0.9635451540744718,0.9427995228645681,1.0137558860867688,0.8865821852856719
14,2.828,0.9467005377004396,0.9504132659133713,0.9346663092266794,0.9624445786529221,0.9132458651084667,0.9889779701346928
15,2.83,0.953017894434456,0.9516989064835961,0.9320229759050171,0.9629172508247226,0.9475512861513713,0.9415048792328933
16,2.832,0.9723220569664023,0.9136756323513873,0.962687580283248,0.9267661123015171,0.9770226415593636,0.923760700102858
17,2.8339999999999996,0.9523994950533422,0.9477803160942855,0.986231279711561,0.9048424904851079,0.9684164309040086,0.9272420601250249
18,2.836,0.9782872948041511,0.9189169735825966,0.9058573198944799,1.0017992403176679,0.9132156766391776,0.9823950338564514
19,2.838,0.9437898632120967,0.9569887609492481,0.9414268684016858,0.951627216909347,0.9614516384920336,0.9357460726626501
20,2.84,0.9619501185617885,0.9329298373318928,0.9709415692031195,0.9215269185988162,0.9189564560816803,0.9698058704226731
21,2.8419999999999996,0.9193037606005527,0.9817306297828756,0.9527490011667039,0.9468288101511849,0.9493705191190044,0.9502186471335066
22,2.844,0.9825181335981416,0.8995960058666489,0.9348067435877496,0.9613278464781709,0.8827077289733044,1.0035892517081102
23,2.846,0.9269864017721722,0.9654053793698302,0.9765650115543806,0.9120412669646627,0.9410416857378936,0.9597890251428906
24,2.848,0.9590485503177432,0.9503429197814337,0.8920418166317792,1.0045795081244615,0.9596806728918218,0.9368757746233884
25,2.8499999999999996,0.9098627845522261,0.9915989563618004,0.8941757381461161,0.9995084298415435,0.9224009572818108,0.9834285342097561
26,2.852,0.9495794308309964,0.9412362582680304,0.930585242621856,0.9767126491618059,0.9790628124710383,0.9187963242639365
27,2.854,0.9683311956555981,0.9285531170585358,0.9393214757914169,0.9434104160990048,0.9704153906689353,0.9246735779216891
28,2.856,0.9411948188943139,0.9632067639639496,0.9316957356846532,0.9566819955409337,0.9311773106108452,0.9787414421099897
29,2.8579999999999997,0.8977886258262661,1.0035639303499546,0.937466627408714,0.9624325527064262,0.9270728643515161,0.9749223964383942
