,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1
0,100.0,0.0024431655025438934,0.002389755656022565,0.002495013657619745,0.002461593461302921
1,101.0,0.002422238837529947,0.002372577050484191,0.0024734623160505187,0.0024715882863786203
2,102.0,0.0024606564463833572,0.0024684649035071962,0.0024984493787411836,0.002457533063593379
3,103.0,0.0024378557517377407,0.0024387927666097865,0.0024509739596343515,0.002437543413459496
4,104.0,0.0024006874960111617,0.0024050602319423864,0.002461593461296154,0.00241786610157736
5,105.0,0.002427860926669868,0.002401312172548361,0.0024222388375561075,0.0024409791345463886
6,106.0,0.002424112867234538,0.0024200524695613007,0.0024372310751397406,0.0024559713721713904
7,107.0,0.0024428531642779715,0.0024384804282792214,0.0024640921675516195,0.0024812707731710192
8,108.0,0.002443165502548172,0.0024259868969570483,0.0024366063985549456,0.0024500369447965392
9,109.0,0.0024019368490913046,0.0023928790388813063,0.002449724606482044,0.0024865805239658494
10,110.0,0.002405372570234672,0.0023991258045749004,0.0024909532599594587,0.0025062578358077733
11,111.0,0.0024266115735118356,0.002417866101569514,0.0024822077879851096,0.0024569083870534464
12,112.0,0.0024506616213177913,0.002490953259961747,0.0024940766427884275,0.002488142215372081
13,113.0,0.0024822077880122142,0.0024369187369472564,0.00249220261309705,0.002507819527246238
14,114.0,0.0024990740553186104,0.0024912655982141747,0.0025565442995697163,0.0025112552483800787
15,115.0,0.002421614160992,0.0024500369447988044,0.0024722129629330663,0.002493764304482187
16,116.0,0.00246128112300445,0.0024925149513674015,0.0025056331593128656,0.002485018832604392
17,117.0,0.002448162915110172,0.0024275485883832296,0.0024837694793912357,0.002540615047016912
18,118.0,0.0024750240074646467,0.0024119316742018952,0.0024750240074646467,0.0024119316742018952
19,119.0,0.0024550343573054374,0.0024850188325823554,0.0024550343573054374,0.0024850188325823554
20,120.0,0.002462530476169552,0.0024581577401561784,0.002462530476169552,0.0024581577401561784
21,121.0,0.0024893915685279345,0.002450349283065277,0.0024893915685279345,0.002450349283065277
22,122.0,0.002425986896958908,0.002461905799538522,0.002425986896958908,0.002461905799538522
23,123.0,0.002497200025600095,0.00244972460652751,0.002497200025600095,0.00244972460652751
24,124.0,0.002475336345766344,0.002443477840840338,0.002475336345766344,0.002443477840840338
25,125.0,0.002477835052041872,0.0024953259959316645,0.002477835052041872,0.0024953259959316645
26,126.0,0.002470338933213898,0.0024387927665776615,0.002470338933213898,0.0024387927665776615
27,127.0,0.002466590873824781,0.002508756542089311,0.002466590873824781,0.002508756542089311
28,128.0,0.0024781473903052863,0.0024906409217316065,0.0024781473903052863,0.0024906409217316065
29,129.0,0.002449724606510845,0.00250344679126887,0.002449724606510845,0.00250344679126887
