,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1
0,3.03,0.9268241698311109,0.9280716495461873,0.9672654424045478,0.9688199509661279
1,3.0311,0.9332286704597686,0.9317441256774845,0.9648969798531515,0.9636813585162182
2,3.0322,0.9284024160596576,0.9302136668347128,0.9636685525407452,0.965124362192182
3,3.0332999999999997,0.898535988518887,0.8987824235340336,0.9727026303274904,0.9732095556409879
4,3.0343999999999998,0.9401919444256609,0.9413475967288798,0.9848335442480278,0.9842513453770352
5,3.0355,0.919670369714502,0.9199002508137433,0.9774857815297656,0.9768120674961333
6,3.0366,0.9326942591344489,0.9340185742567592,0.968452640603862,0.9687112568930494
7,3.0376999999999996,0.9335691189325,0.9328485540693411,0.96179389728131,0.9633830754092103
8,3.0387999999999997,0.9335160216198688,0.9341400739027108,0.9763960330381614,0.9768945252770193
9,3.0399,0.9367577825748754,0.937523636514625,0.9512481012264136,0.949644555470982
10,3.041,0.9378103628145424,0.9394907438165698,0.9433512477435941,0.9440515105716083
11,3.0421,0.9348075410577088,0.9348443969912211,0.9348075410577088,0.9348443969912211
12,3.0431999999999997,0.9383822546986448,0.9369879757514569,0.9383822546986448,0.9369879757514569
13,3.0443,0.9380864701962557,0.9370582519318515,0.9380864701962557,0.9370582519318515
14,3.0454,0.9398577416998246,0.9396428528079842,0.9398577416998246,0.9396428528079842
15,3.0465,0.9399277053146656,0.9406788793556722,0.9399277053146656,0.9406788793556722
16,3.0475999999999996,0.9379431069011578,0.9367618428737514,0.9379431069011578,0.9367618428737514
17,3.0486999999999997,0.9379571618704884,0.9374027611205064,0.9379571618704884,0.9374027611205064
18,3.0498,0.9265433775657754,0.9268329153655449,0.9265433775657754,0.9268329153655449
19,3.0509,0.9315017506365147,0.9307124712780592,0.9315017506365147,0.9307124712780592
20,3.052,0.9424560857540792,0.9414656604931296,0.9424560857540792,0.9414656604931296
21,3.0530999999999997,0.9384381631951328,0.9412073560642708,0.9384381631951328,0.9412073560642708
22,3.0542,0.9317547448150368,0.9322844708767556,0.9317547448150368,0.9322844708767556
23,3.0553,0.9399298920311244,0.9389657031698525,0.9399298920311244,0.9389657031698525
24,3.0564,0.9438000776942722,0.9453889435030989,0.9438000776942722,0.9453889435030989
25,3.0574999999999997,0.9435470835426387,0.9417658172646545,0.9435470835426387,0.9417658172646545
26,3.0585999999999998,0.9455950871643926,0.9435430234219292,0.9455950871643926,0.9435430234219292
27,3.0597,0.9537380631612646,0.9547603469734118,0.9537380631612646,0.9547603469734118
28,3.0608,0.9351086361135006,0.93833634181818,0.9351086361135006,0.93833634181818
29,3.0619,0.9266817440529871,0.9286563478568165,0.9266817440529871,0.9286563478568165
30,3.0629999999999997,0.9448248604212462,0.9463703111544283,0.9448248604212462,0.9463703111544283
31,3.0641,0.9490258125460788,0.9507649131315354,0.9490258125460788,0.9507649131315354
32,3.0652,0.9498834940769273,0.9523668972135808,0.9498834940769273,0.9523668972135808
33,3.0663,0.9626428328578347,0.9648101495074872,0.9626428328578347,0.9648101495074872
34,3.0674,0.9601925377304288,0.9647298787322355,0.9601925377304288,0.9647298787322355
35,3.0685,0.9538629987100077,0.9552841387531055,0.9538629987100077,0.9552841387531055
36,3.0696,0.9569161069103075,0.958326627391315,0.9569161069103075,0.958326627391315
37,3.0707,0.9299403710008014,0.9331568324080807,0.9299403710008014,0.9331568324080807
38,3.0718,0.9541522237659885,0.9579908635561121,0.9541522237659885,0.9579908635561121
39,3.0728999999999997,0.9546988164494041,0.9557136041488936,0.9546988164494041,0.9557136041488936
40,3.074,0.9463575051503501,0.9466133103587945,0.9463575051503501,0.9466133103587945
41,3.0751,0.9438088234508637,0.9456456859729913,0.9438088234508637,0.9456456859729913
42,3.0762,0.9621412172841457,0.9664849084137372,0.9621412172841457,0.9664849084137372
43,3.0773,0.9307708794671032,0.9315051872028338,0.9307708794671032,0.9315051872028338
44,3.0784,0.9546969422303202,0.9541181790206579,0.9546969422303202,0.9541181790206579
45,3.0795,0.9538704945567592,0.9567624364581021,0.9538704945567592,0.9567624364581021
46,3.0806,0.9526789232449705,0.9548474892602901,0.9526789232449705,0.9548474892602901
47,3.0817,0.9398614898998043,0.9395216656702132,0.9398614898998043,0.9395216656702132
48,3.0827999999999998,0.9572237603079786,0.9557904390189658,0.9572237603079786,0.9557904390189658
49,3.0839,0.9563782605397907,0.9589513048829346,0.9563782605397907,0.9589513048829346
50,3.085,0.9643788105629096,0.9654798037362579,0.9643788105629096,0.9654798037362579
51,3.0861,0.962465736984771,0.9624638630005966,0.962465736984771,0.9624638630005966
52,3.0872,0.9643088461969608,0.9645708982369253,0.9643088461969608,0.9645708982369253
53,3.0883,0.9438509894158355,0.9448404777053765,0.9438509894158355,0.9448404777053765
54,3.0894,0.9588604139448678,0.9621202905530079,0.9588604139448678,0.9621202905530079
55,3.0905,0.9557182891264856,0.9596025303160084,0.9557182891264856,0.9596025303160084
56,3.0916,0.9457287677512561,0.948406133088303,0.9457287677512561,0.948406133088303
57,3.0927,0.9564841428797629,0.9573636880034212,0.9564841428797629,0.9573636880034212
58,3.0938,0.9656234787419636,0.9660251460649983,0.9656234787419636,0.9660251460649983
59,3.0949,0.9495730296505096,0.9518465413450675,0.9495730296505096,0.9518465413450675
60,3.096,0.9401628965056216,0.9428524430739471,0.9401628965056216,0.9428524430739471
61,3.0971,0.9301661922411656,0.9321704681851015,0.9301661922411656,0.9321704681851015
62,3.0982,0.9489886443346675,0.9517244169561397,0.9489886443346675,0.9517244169561397
63,3.0993,0.9495836491189535,0.95368965060321,0.9495836491189535,0.95368965060321
64,3.1004,0.9527301471194262,0.9536190623724906,0.9527301471194262,0.9536190623724906
65,3.1015,0.9328804132008375,0.9361693371977575,0.9328804132008375,0.9361693371977575
66,3.1026,0.9475815599429424,0.9519418049884192,0.9475815599429424,0.9519418049884192
67,3.1037,0.9190597498121442,0.9235090111364851,0.9190597498121442,0.9235090111364851
68,3.1048,0.9549308838770076,0.9575382853964569,0.9549308838770076,0.9575382853964569
69,3.1059,0.9507358657545892,0.9543727348299395,0.9507358657545892,0.9543727348299395
70,3.107,0.9709941389180402,0.9749039919005466,0.9709941389180402,0.9749039919005466
71,3.1081,0.9672298355804637,0.9691513418378006,0.9672298355804637,0.9691513418378006
72,3.1092,0.945760314260603,0.9477964486996084,0.945760314260603,0.9477964486996084
73,3.1103,0.9491782339608774,0.9502601744754858,0.9491782339608774,0.9502601744754858
74,3.1114,0.9674472231678404,0.9689870518626098,0.9674472231678404,0.9689870518626098
75,3.1125,0.9415118867100186,0.9420584790551895,0.9415118867100186,0.9420584790551895
76,3.1136,0.9630488730825124,0.9652421137392537,0.9630488730825124,0.9652421137392537
77,3.1147,0.9731133553688291,0.9750276779268763,0.9731133553688291,0.9750276779268763
78,3.1158,0.9630051456638569,0.9633268542528519,0.9630051456638569,0.9633268542528519
79,3.1169000000000002,0.957703512675919,0.9579430762766429,0.957703512675919,0.9579430762766429
80,3.118,0.9543290077121955,0.9566868508582979,0.9543290077121955,0.9566868508582979
81,3.1191,0.9689723718689485,0.9706983543041033,0.9689723718689485,0.9706983543041033
82,3.1202,0.9990490056398476,0.9979733118708468,0.9990490056398476,0.9979733118708468
83,3.1213,0.9763541793497333,0.9774636055648674,0.9763541793497333,0.9774636055648674
84,3.1224,0.9606348086849533,0.9604642719211667,0.9606348086849533,0.9604642719211667
85,3.1235,0.9582485429966557,0.957696640857345,0.9582485429966557,0.957696640857345
86,3.1246,0.9626225313362766,0.9638109792726987,0.9626225313362766,0.9638109792726987
87,3.1257,0.9639815154672021,0.9644194140164059,0.9639815154672021,0.9644194140164059
88,3.1268000000000002,0.9786583003772191,0.9795715780379185,0.9786583003772191,0.9795715780379185
89,3.1279,0.9588903998955778,0.9602996711636633,0.9588903998955778,0.9602996711636633
90,3.129,0.9688867911240178,0.9701095962711641,0.9688867911240178,0.9701095962711641
91,3.1301,0.9789575209279415,0.9805991720706579,0.9789575209279415,0.9805991720706579
92,3.1312,0.9857921114890993,0.9882495906211809,0.9857921114890993,0.9882495906211809
93,3.1323000000000003,0.9780910935350084,0.9803261876907369,0.9780910935350084,0.9803261876907369
94,3.1334,0.95356003039844,0.9552935088824327,0.95356003039844,0.9552935088824327
95,3.1345,0.9643553846252435,0.9658995860576273,0.9643553846252435,0.9658995860576273
96,3.1356,0.9655291526683345,0.9702254739507367,0.9655291526683345,0.9702254739507367
97,3.1367000000000003,0.9533576351306347,0.952902245690236,0.9533576351306347,0.952902245690236
98,3.1378,0.9601072691009592,0.9601366289108744,0.9601072691009592,0.9601366289108744
99,3.1389,0.9561568122107444,0.9583594231498865,0.9561568122107444,0.9583594231498865
100,3.14,0.9675125027499155,0.9685479047816966,0.9675125027499155,0.9685479047816966
