,Frequency,Signal Run 0,Background Run 0
0,3.6,1.0538359214229058,1.0151940264514856
1,3.6006,1.0277381649758708,1.0493816654515804
2,3.6012,1.0365667315450968,1.0128758539256566
3,3.6018,1.0653221721220805,1.056601679306968
4,3.6024000000000003,1.0581577557867805,1.0117661049008368
5,3.603,1.0687363483941084,1.01894801422602
6,3.6036,0.9826267985404145,1.0560088654791084
7,3.6042,1.053461750711544,1.0300688272643104
8,3.6048,1.0662863592216494,1.0354960244856137
9,3.6054,1.0656819885494742,1.0966494095972412
10,3.606,1.0352402269203294,1.016074505096484
11,3.6066000000000003,1.036184110625165,1.0424749196390626
12,3.6072,1.03257879395936,1.0412065247559674
13,3.6078,1.0333586957970915,1.0295887709911817
14,3.6084,1.0295478622957621,1.0910573043691187
15,3.609,1.0392728250692325,1.0528086413449276
16,3.6096,1.0827256837064356,1.0540045843743013
17,3.6102000000000003,1.068800997058961,1.0316183499593226
18,3.6108000000000002,1.0467399043524104,1.0477412617058197
19,3.6114,1.0624324239013099,1.017239216058521
20,3.612,1.0523707527963155,1.049430386021411
21,3.6126,1.0312516554369349,1.0184326658197524
22,3.6132,1.063571827387531,1.0113241480180022
23,3.6138,1.0350206567009452,1.0562721571682214
24,3.6144000000000003,1.0272234352046798,1.0102162761464462
25,3.615,1.0381849624419042,1.0421838135591899
26,3.6156,1.0108500212842957,1.0526037411328557
27,3.6162,1.044865246715021,1.0521605353206152
28,3.6168,1.0558089535266162,1.0774340395453414
29,3.6174,1.0294878742058864,1.0630302369825861
30,3.6180000000000003,1.0496115384944127,1.0086692701074627
31,3.6186000000000003,1.0240372656504797,1.041911472789663
32,3.6192,1.037878859071572,1.0760928605467817
33,3.6198,1.0436977249559094,1.0721311552423292
34,3.6204,1.02778000964302,1.0565067223577935
35,3.621,1.091166613982621,1.0098961380597111
36,3.6216,1.058940163634456,1.0093960909655502
37,3.6222000000000003,1.0625470568782975,1.0545037052159032
38,3.6228000000000002,1.0300060616502924,1.013357475845445
39,3.6234,1.0767159702051399,1.0409888208043574
40,3.624,1.055115887970122,1.046091803879774
41,3.6246,1.016465868348017,1.0430021538345369
42,3.6252,1.063068969016968,1.0608145006089007
43,3.6258,1.0501359596302442,1.0663013564203931
44,3.6264000000000003,1.0000765319783145,1.0578222972265277
45,3.6270000000000002,1.0763080624637285,1.040652418956014
46,3.6276,1.033396796972796,1.0290712286203607
47,3.6282,1.0779984376412846,1.0416631530712552
48,3.6288,1.0540302034405689,1.0702858516086489
49,3.6294,1.0677215633075794,1.0168159968268613
50,3.63,1.0574827842907613,1.027764400970204
51,3.6306000000000003,0.9953774024566566,1.0826019855077134
52,3.6312,1.0400386807551105,1.0191991465784016
53,3.6318,1.052015311238936,1.0386915703270778
54,3.6324,1.0439482229021264,1.0407320683792287
55,3.633,1.027347113106205,1.030487680335039
56,3.6336,1.0567481688372342,1.0118910378624002
57,3.6342000000000003,1.0250226934161806,1.0436755517226717
58,3.6348000000000003,1.0866336530858667,1.0353195569227995
59,3.6354,1.069921041323564,1.006678428923611
60,3.636,1.033319351128375,1.0608363688326412
61,3.6366,1.0042118896991068,1.0542781970896358
62,3.6372,1.0309124634082971,1.0577407756102744
63,3.6378,1.047271201649788,1.0662707433424483
64,3.6384000000000003,1.0907915031916262,1.0385962883241968
65,3.6390000000000002,1.0466996059899645,1.0384001531503149
66,3.6396,1.0544402946786895,1.042082618329945
67,3.6402,1.0500263316562595,1.0596810279091906
68,3.6408,1.0691764366425849,1.0332181423070426
69,3.6414,1.077435289898318,1.0469853965158549
70,3.6420000000000003,1.0161276061845537,1.0118223359359941
71,3.6426000000000003,1.0588720752033465,1.0127031163841325
72,3.6432,1.0707056374572717,1.0879061227534212
73,3.6438,1.0483081493943374,1.0505801153628145
74,3.6444,1.0297789945427258,1.033683837768902
75,3.645,1.0478721326955194,1.0998349611350196
76,3.6456,1.0995963320604787,1.0434903327777456
77,3.6462000000000003,1.0524544452421922,1.0245604305506808
78,3.6468000000000003,1.049484418799593,1.0541744915748568
79,3.6474,1.0273093263800188,1.0224312134794422
80,3.648,1.0858356156011275,1.012075950726075
81,3.6486,1.0328708285666652,1.0319431723811616
82,3.6492,1.0633228912692037,1.0670709573000938
83,3.6498,1.074199135770795,1.0556696630669595
84,3.6504000000000003,1.0585478684366927,1.0902077377879231
85,3.6510000000000002,1.0549840770252181,1.0153858045900066
86,3.6516,1.0129761136956057,0.999028325335614
87,3.6522,1.0571132941800596,1.047411119275971
88,3.6528,1.0320693732292028,1.0790469551693636
89,3.6534,1.048152295399562,1.0257901028215801
90,3.654,1.0528773595965855,1.036833773652148
91,3.6546000000000003,1.0510214419494905,1.0495041051624234
92,3.6552000000000002,1.0196554669730908,1.1189547557324826
93,3.6558,1.05045953016361,1.0475329309656027
94,3.6564,1.0484983693683227,1.0369368465103563
95,3.657,1.0675813221592796,1.0528108242977896
96,3.6576,1.0466462021305856,1.0288166664956349
97,3.6582000000000003,1.0017722080551112,1.029959212626076
98,3.6588000000000003,1.0012228222386477,1.0387081125156183
99,3.6594,1.0471384484961535,1.0413248880646502
100,3.66,1.0695659158088076,1.0508821391345375
