,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2
0,3.0,1.084282941304458,1.0960280192884133,1.1459592900520637,1.102063288690077,1.176031305893951,1.0427753708320777
1,3.003,1.0974210433279568,1.1235026521861673,1.0409254020693346,1.093179829104663,1.1265688591657586,1.0525539825464703
2,3.006,1.1055533159611246,1.075190525874109,1.0971261912408174,1.064817842012705,1.054483901997981,1.13554665567926
3,3.009,1.0942348935904287,1.0728882999177909,1.10315271464675,1.0913320491737213,1.0798037271952634,1.1000112498643793
4,3.012,1.099100774899623,1.097498815270531,1.1050373537958875,1.097801455660903,1.096468730207338,1.1375502844748997
5,3.015,1.090445012453228,1.0956010510425296,1.0914179434332882,1.0876458527906212,1.096121411975883,1.0741007848980768
6,3.018,1.064115404684626,1.0855813180850105,1.118059890780678,1.0869893170683058,1.1150192957426772,1.1518883754852673
7,3.021,1.154361757299212,1.0751605400828959,1.0814300696466608,1.0788523615004078,1.1036024729113643,1.0956650815538802
8,3.024,1.0299655336436808,1.1181613958304975,1.0783607256787011,1.0679880561102655,1.0993050597696796,1.091776802586287
9,3.027,1.1037420966987275,1.110245851645475,1.0881868245078976,1.076142848220946,1.0722308371303757,1.1093141722365396
10,3.03,1.038219950302579,1.1106615816820382,1.0863681043946596,1.0505128648789182,1.0656383556988493,1.1382699000688368
11,3.033,1.0527217034489034,1.0255378542780096,1.1246932791954622,1.106526249142282,1.0724691468739034,1.103842979956476
12,3.036,1.0988127988635326,1.0396866631707362,1.120000740588238,1.0650705248403118,1.0913251795801706,1.0708940436081187
13,3.039,1.0700135685998526,1.0945425497123693,1.096794495183954,1.1016566316571916,1.1063338591798513,1.0986479059340064
14,3.042,1.1090736667098786,1.028923579206064,1.1055739399323365,1.0410347241933018,1.0709846065929556,1.08213594661209
15,3.045,1.118447809675457,1.0328321556375868,1.0931289259364485,1.0880418908031495,1.0540725540282128,1.0878638753152234
16,3.048,1.0937379801945513,1.066202749659986,1.0834311969765957,1.0986047963366254,1.1615807789897425,1.0910718821844083
17,3.051,1.0918392732764737,1.0492635202647862,1.1058562978773607,1.082090344503656,1.1270183103163967,1.0745795966458322
18,3.054,1.0688763429419206,1.145455179318751,1.1113156201126222,1.1113103025410251,1.137437836643317,1.0452487555702672
19,3.057,1.0847242706910756,1.0765195102092193,1.0076816095594967,1.1204611251752348,1.1285325140106965,1.0766216554828223
20,3.06,1.0966417615780415,1.0905309106539616,1.0961345218073475,1.0991460698531745,1.1074773338656327,1.0754953657820938
21,3.063,1.0663817111208118,1.095025718505359,1.0222861303540944,1.1042196476461306,1.0575829033441178,1.0821574941290608
22,3.066,1.0427481847553277,1.0809606174933457,1.1110282643074407,1.0460973653502406,1.0596502542038164,1.0992728776258525
23,3.069,1.093823852239688,1.0810924187879947,1.0875571576226102,1.1021888555630373,1.0869193784084545,1.0940959024721129
24,3.072,1.0979857317168862,1.0849094878684222,1.1124490822372142,1.0727315089543483,1.0674499098457046,1.0776183141785856
25,3.075,1.057357072697158,1.0739290011806792,1.0475375578560262,1.1306454682091336,1.0759601143225006,1.0992044822512235
26,3.078,1.0674180542676917,1.0654328395317227,1.0644146170762867,1.0993503441932995,1.117301858240858,1.0839699778068825
27,3.081,1.0848176584335218,1.0728183278758712,1.1232440417915168,1.0833824765588498,1.0670369950524916,1.1074373584915052
28,3.084,1.1261244068230956,1.097302045111045,1.107901783816893,1.1236891168464855,1.096391278730588,1.071297881951749
29,3.0869999999999997,1.0913436173525752,1.0829289608257913,1.1287780000742824,1.1097236501059156,1.0943826349371046,1.1119312387100733
30,3.09,1.1202943446380915,1.08896112184509,1.1732430952719812,1.103757398435097,1.1250074947757043,1.0710561473465232
31,3.093,1.0996945469426982,1.1332609618493634,1.1108311742577246,1.0676263740109493,1.0770760887973376,1.086308444117683
32,3.096,1.071385651919327,1.0935883694780628,1.0679780666695275,1.1047218816565654,1.1202396703282413,1.109090847344987
33,3.0989999999999998,1.057036306419397,1.074507759082488,1.1188447907945367,1.0708721687677278,1.1290831573306512,1.131335410021323
34,3.102,1.1152835330084536,1.0860117183027878,1.0758139461629066,1.091421990796053,1.113363922580801,1.0799071057194265
35,3.105,1.0773834386361947,1.1052410003344562,1.0839756043433637,1.1078964822921362,1.1088762737394575,1.0514745451029113
36,3.108,1.0764411203242867,1.0871992254556657,1.0694226147752268,1.0637074834466167,1.0935112221177248,1.128243912820773
37,3.1109999999999998,1.0677475646084453,1.0958578129067176,1.0822661889953025,1.0696293795730507,1.080528665616823,1.1022731911236083
38,3.114,1.1346249190000721,1.0517581483463505,1.0687208091641018,1.0760888054108577,1.0525592840579534,1.1126074258214353
39,3.117,1.1143305974334858,1.0720862195277765,1.1118537739660257,1.0596427532616095,1.0929743105495526,1.102418411126022
40,3.12,1.0259888699332589,1.0884922980882334,1.0628532570637694,1.1202256240879231,1.106391634201586,1.0751802162462945
41,3.1229999999999998,1.083297530747286,1.0673090459838095,1.105443698884118,1.0802038354850978,1.122409175763968,1.1310717938591535
42,3.126,1.0897759853655908,1.1125786878871962,1.0547315870478042,1.0990617389920376,1.0909185215683381,1.0694819690000141
43,3.129,1.024912552054257,1.1389292403481412,1.0759207635947807,1.122590309816217,1.115718304469337,1.1008464295466478
44,3.132,1.1131836998422182,1.0950291618575974,1.1149599451639771,1.0788045828156583,1.1014479949568903,1.1312388945801726
45,3.135,1.0866051519580993,1.0833890443446454,1.1007820907827217,1.152817571632752,1.094258949628289,1.120891211248882
46,3.138,1.068403155406198,1.1169151828669364,1.0906764593916276,1.0820219288331085,1.0819210709028388,1.1043917497919586
47,3.141,1.0506774666566714,1.1287180363040983,1.0730881884638537,1.0848001705861199,1.1117594555203354,1.1539494794134206
48,3.144,1.1073773730193452,1.0975312801071537,1.1016741296793848,1.0961276608095587,1.076918063819202,1.075959493061991
49,3.147,1.078022476602258,1.0629747662524756,1.108926238417341,1.0897525609247258,1.0568301651158254,1.099846019611783
50,3.15,1.0801279305269422,1.064096041583648,1.0404681478167541,1.1027776011634205,1.0680373979642463,1.046620846895631
51,3.153,1.1029968545310866,1.086657313067609,1.066939238637697,1.0529190989376906,1.0831944501009296,1.1008351812334234
52,3.1559999999999997,1.09919885460566,1.1016422560935362,1.1165212959911335,1.0842598245656954,1.103673693149988,1.0974856974043132
53,3.159,1.091924551867149,1.0535259685029523,1.1018946339136737,1.097874869387064,1.124480574566212,1.1581516498407722
54,3.162,1.0725590973740178,1.1076469207728994,1.1083915339237975,1.1052591112008492,1.0832119413597587,1.144421347223408
55,3.165,1.1058422333416609,1.0527648026291718,1.071516207746421,1.0846827287251621,1.1261918684553964,1.0536424720049442
56,3.1679999999999997,1.1032457940540257,1.0927157070376183,1.1134613653216041,1.1085195901447231,1.1450597643732265,1.0910447086612869
57,3.171,1.1094428581694256,1.0938682109886677,1.06024400505916,1.1237397200649335,1.0691565120525859,1.1399799436640738
58,3.174,1.0916143935697387,1.0155990089067997,1.1004828704704646,1.0730054255555994,1.1006830762518984,1.1154190935673785
59,3.177,1.0746882894397358,1.0843475980877768,1.0671688070441887,1.1205029737314267,1.0971505646826227,1.058512409133019
60,3.1799999999999997,1.1152126292916529,1.1213453562957292,1.1138795752966746,1.0630743993435425,1.1201194301343034,1.0978261332004764
61,3.183,1.073532020155325,1.061778196512329,1.1060427476599206,1.0699813841492791,1.088335811174882,1.0911049921285363
62,3.186,1.0888339969359444,1.1050248571255132,1.0478498837547532,1.06787842666729,1.0812073684172552,1.0208596835248316
63,3.189,1.0565340724924681,1.0951447281162212,1.103713666128554,1.0770033235529697,1.13331093419576,1.1185558724840208
64,3.1919999999999997,1.1066327652202672,1.0824895080879937,1.071570233133944,1.0713931409785162,1.0885232149894382,1.073410825082242
65,3.195,1.0743868909273278,1.057617882576979,1.1467623178368398,1.0866723104188778,1.0532895372006106,1.0829227076186547
66,3.198,1.0772369602015748,1.0350666020868662,1.0888205592940599,1.095486746556169,1.038634091914806,1.0492785148242667
67,3.201,1.068806682835625,1.073361491887621,1.0910193992538775,1.088995154358694,1.0786305870737165,1.1039160609482006
68,3.2039999999999997,1.0517406539707155,1.1175170479989447,1.1241951005842474,1.0427609971996517,1.0918998707503824,1.08813716954784
69,3.207,1.0835405158661215,1.096980333447051,1.062281989775734,1.1311192667745626,1.068402223541982,1.0824891945597843
70,3.21,1.117406482976998,1.0450941536785538,1.0524855798536923,1.1140151245482037,1.0652773040383428,1.0926888305433355
71,3.213,1.0980781981532504,1.0890601136708196,1.1153107093275947,1.086184749489848,1.0710380133617932,1.1060999213117917
72,3.2159999999999997,1.1009323240757927,1.0363709103936425,1.0909150770337555,1.0988965099301158,1.0824826257746198,1.0997467030585408
73,3.219,1.0904878017425448,1.1412670721155842,1.1061345876309208,1.0777076444175833,1.0806051834837211,1.1126749061629586
74,3.222,1.0483430718421705,1.0858099515861592,1.1051479150293058,1.1128669850359496,1.0961510906981093,1.1375299869624529
75,3.2249999999999996,1.0826694132027186,1.105619535461819,1.0930970665480153,1.118715174581655,1.0614936634472096,1.084001837406285
76,3.2279999999999998,1.077396554021285,1.052309109775948,1.0669776529479131,1.1160940468169998,1.0805826875198727,1.132926454121375
77,3.231,1.0979754348534772,1.0744124941213808,1.1243625167387772,1.1243141062430495,1.1029012817134503,1.0815106401238914
78,3.234,1.0995636613127608,1.0732302977747754,1.0613471733865554,1.068817322503125,1.0793780210135249,1.0949198520205887
79,3.237,1.0900420983289059,1.1296900272031698,1.035123127999928,1.0618041274565293,1.091554125155212,1.1422072039921949
80,3.2399999999999998,1.134810473360982,1.0524437330554501,1.1010344503563643,1.1105913088975023,1.117961819625744,1.1156452121519846
81,3.243,1.0663329920063398,1.0500440523858852,1.1107430946428603,1.0658279419979482,1.058438090193588,1.0893524642126209
82,3.246,1.069923918297029,1.080051727885533,1.1180099208231549,1.1045491770707676,1.076587598197761,1.1401005108133768
83,3.2489999999999997,1.0681585894557388,1.078442579924363,1.0956347813369558,1.1124003510077813,1.0999974996302286,1.085303973302608
84,3.252,1.093145777742183,1.0834249562435743,1.1001933215934965,1.1239346124665646,1.076733482693911,1.0758570554273235
85,3.255,1.0777669877776745,1.1036509019895084,1.1225278421641915,1.099289426880472,1.1328155797004544,1.0898784294282768
86,3.258,1.1145726575185413,1.122515982247831,1.091540060115568,1.1213768919496845,1.1311067699686561,1.1210536330305163
87,3.2609999999999997,1.0775939532872827,1.125390102798543,1.099221036175205,1.0649905714345906,1.1179408899240038,1.0998010490289327
88,3.264,1.0805964371197934,1.0940265650768088,1.085506678449092,1.0478829884894383,1.1046334973285359,1.0600078723428334
89,3.267,1.1054018605017673,1.0873372729051385,1.0999384658077322,1.0883982792963374,1.0894898929948265,1.1003560590455272
90,3.27,1.0265473218578722,1.1161224672643169,1.1094038072830799,1.0981553349575925,1.1036018486783488,1.0605157434145214
91,3.2729999999999997,1.0846674239946505,1.1586535661488606,1.1237903085046683,1.0897788102450914,1.1030843182588335,1.1380394070358126
92,3.276,1.1154228440140705,1.0697262075956397,1.0831201296379627,1.0646632377494825,1.0996714275700088,1.121403449723749
93,3.279,1.0846755491684503,1.093797004955215,1.0877223797931037,1.1286515135645672,1.0945569115872653,1.1079648866151584
94,3.282,1.0800523388961352,1.0487503395263003,1.0949295404949948,1.1141516359107226,1.1161371557492499,1.1290141281899864
95,3.2849999999999997,1.0988656003025707,1.0905099828573426,1.127133564616029,1.1115964103706224,1.0982068824768823,1.0984436319256559
96,3.288,1.071246046265876,1.0737369237051362,1.0985972982177883,1.063770282840556,1.1379210258146994,1.0841867463238897
97,3.291,1.0792986841030003,1.1032901403484534,1.0715377559014665,1.1021701072705372,1.1179727577004634,1.116613772848984
98,3.2939999999999996,1.1172118964403606,1.043332579298564,1.0908810318268651,1.0992891184346363,1.0635919275832835,1.0816299577889203
99,3.2969999999999997,1.0717670067333025,1.1767990364451324,1.0697130836356972,1.1097476890998728,1.1456657093750395,1.0993503448682584
100,3.3,1.0543664622187123,1.118104230671014,1.1192730027377804,1.0781499018461216,1.1224944258592429,1.0662264853910313
